day	macro	dimension	value
2019-11-10	users	influencers_7k_20k	131
2019-11-10	users	influencers_20k_35k	36
2019-11-10	users	influencers_35k_and_above	73
2019-11-10	users	kurdish_users	203
2019-11-10	users	kurdish_male_users	85
2019-11-10	users	kurdish_female_users	18
2019-11-10	users	arab_users	4364
2019-11-10	users	arab_male_users	1801
2019-11-10	users	arab_female_users	533
2019-11-11	tweets	male_tweets	8793
2019-11-11	tweets	female_tweets	3539
2019-11-11	tweets	kurdish_tweets	557
2019-11-11	tweets	kurdish_male_tweets	136
2019-11-11	tweets	kurdish_female_tweets	24
2019-11-11	tweets	youth_focused_tweets	297
2019-11-11	users	male_users	2601
2019-11-11	users	female_users	774
2019-11-11	users	influencers_7k_20k	146
2019-11-11	users	influencers_20k_35k	41
2019-11-11	users	influencers_35k_and_above	81
2019-11-11	users	kurdish_users	171
2019-11-11	users	kurdish_male_users	69
2019-11-11	users	kurdish_female_users	12
2019-11-11	users	arab_users	4781
2019-11-11	users	arab_male_users	1950
2019-11-11	users	arab_female_users	567
2019-11-12	tweets	male_tweets	20041
2019-11-12	tweets	female_tweets	9167
2019-11-12	tweets	kurdish_tweets	666
2019-11-12	tweets	kurdish_male_tweets	171
2019-11-12	tweets	kurdish_female_tweets	34
2019-11-12	tweets	youth_focused_tweets	657
2019-11-12	users	male_users	4757
2019-11-12	users	female_users	1394
2019-11-12	users	influencers_7k_20k	202
2019-11-12	users	influencers_20k_35k	54
2019-11-12	users	influencers_35k_and_above	96
2019-11-12	users	kurdish_users	206
2019-11-12	users	kurdish_male_users	88
2019-11-12	users	kurdish_female_users	20
2019-11-12	users	arab_users	9093
2019-11-12	users	arab_male_users	3868
2019-11-12	users	arab_female_users	1145
2019-11-13	tweets	male_tweets	18815
2019-11-13	tweets	female_tweets	7823
2019-11-13	tweets	kurdish_tweets	566
2019-11-13	tweets	kurdish_male_tweets	170
2019-11-13	tweets	kurdish_female_tweets	23
2019-11-13	tweets	youth_focused_tweets	571
2019-11-13	users	male_users	4503
2019-11-13	users	female_users	1325
2019-11-13	users	influencers_7k_20k	195
2019-11-13	users	influencers_20k_35k	51
2019-11-13	users	influencers_35k_and_above	98
2019-11-13	users	kurdish_users	187
2019-11-13	users	kurdish_male_users	75
2019-11-13	users	kurdish_female_users	14
2019-11-13	users	arab_users	8510
2019-11-13	users	arab_male_users	3592
2019-11-13	users	arab_female_users	1048
2019-11-14	tweets	male_tweets	24617
2019-11-14	tweets	female_tweets	11136
2019-11-14	tweets	kurdish_tweets	571
2019-11-14	tweets	kurdish_male_tweets	181
2019-11-14	tweets	kurdish_female_tweets	30
2019-11-14	tweets	youth_focused_tweets	640
2019-11-14	users	male_users	5287
2019-11-14	users	female_users	1596
2019-11-14	users	influencers_7k_20k	206
2019-11-14	users	influencers_20k_35k	59
2019-11-14	users	influencers_35k_and_above	121
2019-11-14	users	kurdish_users	179
2019-11-14	users	kurdish_male_users	81
2019-11-14	users	kurdish_female_users	13
2019-11-14	users	arab_users	10343
2019-11-14	users	arab_male_users	4372
2019-11-14	users	arab_female_users	1321
2019-11-15	tweets	male_tweets	21652
2019-11-15	tweets	female_tweets	8636
2019-11-15	tweets	kurdish_tweets	546
2019-11-15	tweets	kurdish_male_tweets	189
2019-11-15	tweets	kurdish_female_tweets	16
2019-11-15	tweets	youth_focused_tweets	652
2019-11-15	users	male_users	4953
2019-11-15	users	female_users	1423
2019-11-15	users	influencers_7k_20k	190
2019-11-15	users	influencers_20k_35k	50
2019-11-15	users	influencers_35k_and_above	86
2019-11-15	users	kurdish_users	161
2019-11-15	users	kurdish_male_users	65
2019-11-15	users	kurdish_female_users	9
2019-11-15	users	arab_users	9593
2019-11-15	users	arab_male_users	4051
2019-11-15	users	arab_female_users	1165
2019-11-16	tweets	male_tweets	20988
2019-11-16	tweets	female_tweets	8775
2019-11-16	tweets	kurdish_tweets	701
2019-11-16	tweets	kurdish_male_tweets	245
2019-11-16	tweets	kurdish_female_tweets	27
2019-11-16	tweets	youth_focused_tweets	550
2019-11-16	users	male_users	4428
2019-11-16	users	female_users	1349
2019-11-16	users	influencers_7k_20k	192
2019-11-16	users	influencers_20k_35k	47
2019-11-16	users	influencers_35k_and_above	94
2019-11-16	users	kurdish_users	199
2019-11-16	users	kurdish_male_users	87
2019-11-16	users	kurdish_female_users	17
2019-11-16	users	arab_users	8456
2019-11-16	users	arab_male_users	3527
2019-11-16	users	arab_female_users	1105
2019-11-17	tweets	male_tweets	20209
2019-11-17	tweets	female_tweets	8112
2019-11-17	tweets	kurdish_tweets	599
2019-11-17	tweets	kurdish_male_tweets	163
2019-11-17	tweets	kurdish_female_tweets	34
2019-11-17	tweets	youth_focused_tweets	495
2019-11-17	users	male_users	4267
2019-11-17	users	female_users	1264
2019-11-17	users	influencers_7k_20k	197
2019-11-17	users	influencers_20k_35k	49
2019-11-17	users	influencers_35k_and_above	92
2019-11-17	users	kurdish_users	190
2019-11-17	users	kurdish_male_users	75
2019-11-17	users	kurdish_female_users	16
2019-11-17	users	arab_users	8288
2019-11-17	users	arab_male_users	3440
2019-11-17	users	arab_female_users	1014
2019-11-18	tweets	male_tweets	19760
2019-11-18	tweets	female_tweets	8363
2019-11-18	tweets	kurdish_tweets	624
2019-11-18	tweets	kurdish_male_tweets	227
2019-11-18	tweets	kurdish_female_tweets	22
2019-11-18	tweets	youth_focused_tweets	483
2019-11-18	users	male_users	4386
2019-11-18	users	female_users	1248
2019-11-18	users	influencers_7k_20k	184
2019-11-18	users	influencers_20k_35k	48
2019-11-18	users	influencers_35k_and_above	95
2019-11-18	users	kurdish_users	183
2019-11-18	users	kurdish_male_users	80
2019-11-18	users	kurdish_female_users	12
2019-11-18	users	arab_users	8437
2019-11-18	users	arab_male_users	3522
2019-11-18	users	arab_female_users	1019
2019-11-19	tweets	male_tweets	19696
2019-11-19	tweets	female_tweets	8410
2019-11-19	tweets	kurdish_tweets	659
2019-11-19	tweets	kurdish_male_tweets	228
2019-11-19	tweets	kurdish_female_tweets	25
2019-11-19	tweets	youth_focused_tweets	463
2019-11-19	users	male_users	4152
2019-11-19	users	female_users	1224
2019-11-19	users	influencers_7k_20k	191
2019-11-19	users	influencers_20k_35k	46
2019-11-19	users	influencers_35k_and_above	97
2019-11-19	users	kurdish_users	209
2019-11-19	users	kurdish_male_users	88
2019-11-19	users	kurdish_female_users	14
2019-11-19	users	arab_users	8060
2019-11-19	users	arab_male_users	3311
2019-11-19	users	arab_female_users	1015
2019-11-20	tweets	male_tweets	18656
2019-11-20	tweets	female_tweets	8307
2019-11-20	tweets	kurdish_tweets	657
2019-11-20	tweets	kurdish_male_tweets	215
2019-11-20	tweets	kurdish_female_tweets	52
2019-11-20	tweets	youth_focused_tweets	399
2019-11-20	users	male_users	4141
2019-11-20	users	female_users	1222
2019-11-20	users	influencers_7k_20k	188
2019-11-20	users	influencers_20k_35k	47
2019-11-20	users	influencers_35k_and_above	101
2019-11-20	users	kurdish_users	190
2019-11-20	users	kurdish_male_users	79
2019-11-20	users	kurdish_female_users	22
2019-11-20	users	arab_users	7961
2019-11-20	users	arab_male_users	3316
2019-11-20	users	arab_female_users	983
2019-11-21	tweets	male_tweets	18886
2019-11-21	tweets	female_tweets	8309
2019-11-21	tweets	kurdish_tweets	637
2019-11-21	tweets	kurdish_male_tweets	209
2019-11-21	tweets	kurdish_female_tweets	25
2019-11-21	tweets	youth_focused_tweets	476
2019-11-21	users	male_users	4266
2019-11-21	users	female_users	1222
2019-11-21	users	influencers_7k_20k	188
2019-11-21	users	influencers_20k_35k	46
2019-11-21	users	influencers_35k_and_above	98
2019-11-21	users	kurdish_users	185
2019-11-21	users	kurdish_male_users	79
2019-11-21	users	kurdish_female_users	15
2019-11-21	users	arab_users	8136
2019-11-21	users	arab_male_users	3401
2019-11-21	users	arab_female_users	985
2019-11-22	tweets	male_tweets	20510
2019-11-22	tweets	female_tweets	8411
2019-11-22	tweets	kurdish_tweets	444
2019-11-22	tweets	kurdish_male_tweets	138
2019-11-22	tweets	kurdish_female_tweets	26
2019-11-22	tweets	youth_focused_tweets	572
2019-11-22	users	male_users	4427
2019-11-22	users	female_users	1262
2019-11-22	users	influencers_7k_20k	201
2019-11-22	users	influencers_20k_35k	44
2019-11-22	users	influencers_35k_and_above	96
2019-11-22	users	kurdish_users	175
2019-11-22	users	kurdish_male_users	78
2019-11-22	users	kurdish_female_users	17
2019-11-22	users	arab_users	8472
2019-11-22	users	arab_male_users	3505
2019-11-22	users	arab_female_users	1019
2019-11-23	tweets	male_tweets	21784
2019-11-23	tweets	female_tweets	7575
2019-11-23	tweets	kurdish_tweets	777
2019-11-23	tweets	kurdish_male_tweets	260
2019-11-23	tweets	kurdish_female_tweets	36
2019-11-23	tweets	youth_focused_tweets	473
2019-11-23	users	male_users	4473
2019-11-23	users	female_users	1296
2019-11-23	users	influencers_7k_20k	207
2019-11-23	users	influencers_20k_35k	44
2019-11-23	users	influencers_35k_and_above	93
2019-11-23	users	kurdish_users	200
2019-11-23	users	kurdish_male_users	90
2019-11-23	users	kurdish_female_users	15
2019-11-23	users	arab_users	8530
2019-11-23	users	arab_male_users	3511
2019-11-23	users	arab_female_users	1038
2019-11-24	tweets	male_tweets	21995
2019-11-24	tweets	female_tweets	8135
2019-11-24	tweets	kurdish_tweets	637
2019-11-24	tweets	kurdish_male_tweets	183
2019-11-24	tweets	kurdish_female_tweets	35
2019-11-24	tweets	youth_focused_tweets	745
2019-11-24	users	male_users	4709
2019-11-24	users	female_users	1333
2019-11-24	users	influencers_7k_20k	216
2019-11-24	users	influencers_20k_35k	53
2019-11-24	users	influencers_35k_and_above	91
2019-11-24	users	kurdish_users	189
2019-11-24	users	kurdish_male_users	79
2019-11-24	users	kurdish_female_users	16
2019-11-24	users	arab_users	8980
2019-11-24	users	arab_male_users	3736
2019-11-24	users	arab_female_users	1052
2019-11-25	tweets	male_tweets	21084
2019-11-25	tweets	female_tweets	8151
2019-11-25	tweets	kurdish_tweets	746
2019-11-25	tweets	kurdish_male_tweets	202
2019-11-25	tweets	kurdish_female_tweets	37
2019-11-25	tweets	youth_focused_tweets	578
2019-11-25	users	male_users	4729
2019-11-25	users	female_users	1325
2019-11-25	users	influencers_7k_20k	186
2019-11-25	users	influencers_20k_35k	54
2019-11-25	users	influencers_35k_and_above	107
2019-11-25	users	kurdish_users	240
2019-11-25	users	kurdish_male_users	98
2019-11-25	users	kurdish_female_users	21
2019-11-25	users	arab_users	9046
2019-11-25	users	arab_male_users	3733
2019-11-25	users	arab_female_users	1052
2019-11-26	tweets	male_tweets	27172
2019-11-26	tweets	female_tweets	11305
2019-11-26	tweets	kurdish_tweets	779
2019-11-26	tweets	kurdish_male_tweets	191
2019-11-26	tweets	kurdish_female_tweets	26
2019-11-26	tweets	youth_focused_tweets	885
2019-11-26	users	male_users	5741
2019-11-26	users	female_users	1614
2019-11-26	users	influencers_7k_20k	209
2019-11-26	users	influencers_20k_35k	59
2019-11-26	users	influencers_35k_and_above	107
2019-11-26	users	kurdish_users	200
2019-11-26	users	kurdish_male_users	76
2019-11-26	users	kurdish_female_users	21
2019-11-26	users	arab_users	11261
2019-11-26	users	arab_male_users	4740
2019-11-26	users	arab_female_users	1355
2019-11-27	tweets	male_tweets	26200
2019-11-27	tweets	female_tweets	9737
2019-11-27	tweets	kurdish_tweets	661
2019-11-27	tweets	kurdish_male_tweets	191
2019-11-27	tweets	kurdish_female_tweets	27
2019-11-27	tweets	youth_focused_tweets	896
2019-11-27	users	male_users	5700
2019-11-27	users	female_users	1619
2019-11-27	users	influencers_7k_20k	214
2019-11-27	users	influencers_20k_35k	53
2019-11-27	users	influencers_35k_and_above	98
2019-11-27	users	kurdish_users	195
2019-11-27	users	kurdish_male_users	83
2019-11-27	users	kurdish_female_users	14
2019-11-27	users	arab_users	11066
2019-11-27	users	arab_male_users	4706
2019-11-27	users	arab_female_users	1318
2019-11-28	tweets	male_tweets	28229
2019-11-28	tweets	female_tweets	11977
2019-11-28	tweets	kurdish_tweets	662
2019-11-28	tweets	kurdish_male_tweets	164
2019-11-28	tweets	kurdish_female_tweets	38
2019-11-28	tweets	youth_focused_tweets	1705
2019-11-28	users	male_users	6296
2019-11-28	users	female_users	1884
2019-11-28	users	influencers_7k_20k	216
2019-11-28	users	influencers_20k_35k	53
2019-11-28	users	influencers_35k_and_above	105
2019-11-28	users	kurdish_users	189
2019-11-28	users	kurdish_male_users	77
2019-11-28	users	kurdish_female_users	22
2019-11-28	users	arab_users	12415
2019-11-28	users	arab_male_users	5236
2019-11-28	users	arab_female_users	1593
2019-11-29	tweets	male_tweets	33894
2019-11-29	tweets	female_tweets	14421
2019-11-29	tweets	kurdish_tweets	598
2019-11-29	tweets	kurdish_male_tweets	225
2019-11-29	tweets	kurdish_female_tweets	24
2019-11-29	tweets	youth_focused_tweets	1954
2019-11-29	users	male_users	7215
2019-11-29	users	female_users	2343
2019-11-29	users	influencers_7k_20k	239
2019-11-29	users	influencers_20k_35k	58
2019-11-29	users	influencers_35k_and_above	111
2019-11-29	users	kurdish_users	194
2019-11-29	users	kurdish_male_users	98
2019-11-29	users	kurdish_female_users	14
2019-11-29	users	arab_users	14805
2019-11-29	users	arab_male_users	6142
2019-11-29	users	arab_female_users	1994
2019-11-30	tweets	male_tweets	26557
2019-11-30	tweets	female_tweets	11709
2019-11-30	tweets	kurdish_tweets	577
2019-11-30	tweets	kurdish_male_tweets	145
2019-11-30	tweets	kurdish_female_tweets	48
2019-11-30	tweets	youth_focused_tweets	1558
2019-11-30	users	male_users	6260
2019-11-30	users	female_users	2081
2019-11-30	users	influencers_7k_20k	215
2019-11-30	users	influencers_20k_35k	55
2019-11-30	users	influencers_35k_and_above	96
2019-11-30	users	kurdish_users	177
2019-11-30	users	kurdish_male_users	78
2019-11-30	users	kurdish_female_users	21
2019-11-30	users	arab_users	12848
2019-11-30	users	arab_male_users	5216
2019-11-30	users	arab_female_users	1759
2019-12-01	tweets	male_tweets	29268
2019-12-01	tweets	female_tweets	12824
2019-12-01	tweets	kurdish_tweets	589
2019-12-01	tweets	kurdish_male_tweets	151
2019-12-01	tweets	kurdish_female_tweets	39
2019-12-01	tweets	youth_focused_tweets	1033
2019-12-01	users	male_users	6996
2019-12-01	users	female_users	2236
2019-12-01	users	influencers_7k_20k	224
2019-12-01	users	influencers_20k_35k	53
2019-12-01	users	influencers_35k_and_above	108
2019-12-01	users	kurdish_users	192
2019-12-01	users	kurdish_male_users	85
2019-12-01	users	kurdish_female_users	19
2019-12-01	users	arab_users	14272
2019-12-01	users	arab_male_users	5923
2019-12-01	users	arab_female_users	1942
2019-12-02	tweets	male_tweets	29108
2019-12-02	tweets	female_tweets	12610
2019-12-02	tweets	kurdish_tweets	703
2019-12-02	tweets	kurdish_male_tweets	157
2019-12-02	tweets	kurdish_female_tweets	36
2019-12-02	tweets	youth_focused_tweets	783
2019-12-02	users	male_users	6334
2019-12-02	users	female_users	1971
2019-12-02	users	influencers_7k_20k	203
2019-12-02	users	influencers_20k_35k	54
2019-12-02	users	influencers_35k_and_above	98
2019-12-02	users	kurdish_users	177
2019-12-02	users	kurdish_male_users	62
2019-12-02	users	kurdish_female_users	17
2019-12-02	users	arab_users	12758
2019-12-02	users	arab_male_users	5335
2019-12-02	users	arab_female_users	1656
2019-12-03	tweets	male_tweets	27214
2019-12-03	tweets	female_tweets	10988
2019-12-03	tweets	kurdish_tweets	615
2019-12-03	tweets	kurdish_male_tweets	172
2019-12-03	tweets	kurdish_female_tweets	21
2019-12-03	tweets	youth_focused_tweets	854
2019-12-03	users	male_users	5931
2019-12-03	users	female_users	1837
2019-12-03	users	influencers_7k_20k	210
2019-12-03	users	influencers_20k_35k	54
2019-12-03	users	influencers_35k_and_above	97
2019-12-03	users	kurdish_users	189
2019-12-03	users	kurdish_male_users	75
2019-12-03	users	kurdish_female_users	13
2019-12-03	users	arab_users	11828
2019-12-03	users	arab_male_users	4902
2019-12-03	users	arab_female_users	1544
2019-12-04	tweets	male_tweets	25050
2019-12-04	tweets	female_tweets	10344
2019-12-04	tweets	kurdish_tweets	720
2019-12-04	tweets	kurdish_male_tweets	202
2019-12-04	tweets	kurdish_female_tweets	24
2019-12-04	tweets	youth_focused_tweets	707
2019-12-04	users	male_users	5704
2019-12-04	users	female_users	1729
2019-12-04	users	influencers_7k_20k	201
2019-12-04	users	influencers_20k_35k	56
2019-12-04	users	influencers_35k_and_above	102
2019-12-04	users	kurdish_users	174
2019-12-04	users	kurdish_male_users	73
2019-12-04	users	kurdish_female_users	14
2019-12-04	users	arab_users	11130
2019-12-04	users	arab_male_users	4638
2019-12-04	users	arab_female_users	1381
2019-12-05	tweets	male_tweets	27931
2019-12-05	tweets	female_tweets	12694
2019-12-05	tweets	kurdish_tweets	632
2019-12-05	tweets	kurdish_male_tweets	177
2019-12-05	tweets	kurdish_female_tweets	30
2019-12-05	tweets	youth_focused_tweets	835
2019-12-05	users	male_users	6117
2019-12-05	users	female_users	2078
2019-12-05	users	influencers_7k_20k	216
2019-12-05	users	influencers_20k_35k	56
2019-12-05	users	influencers_35k_and_above	101
2019-12-05	users	kurdish_users	184
2019-12-05	users	kurdish_male_users	76
2019-12-05	users	kurdish_female_users	21
2019-12-05	users	arab_users	12626
2019-12-05	users	arab_male_users	5135
2019-12-05	users	arab_female_users	1758
2019-12-06	tweets	male_tweets	29276
2019-12-06	tweets	female_tweets	11770
2019-12-06	tweets	kurdish_tweets	482
